"date","county","state_name","county_fips_code","confirmed_cases","deaths"
2020-04-12,"Unknown","Arkansas",NA,25,0
2020-04-13,"Unknown","Arkansas",NA,42,0
2020-04-14,"Unknown","Arkansas",NA,45,0
2020-04-15,"Unknown","Arkansas",NA,50,0
2020-04-16,"Unknown","Arkansas",NA,44,0
2020-04-17,"Unknown","Arkansas",NA,43,0
2020-04-18,"Unknown","Arkansas",NA,46,0
2020-04-19,"Unknown","Arkansas",NA,46,0
2020-04-20,"Unknown","Arkansas",NA,43,0
2020-04-21,"Unknown","Arkansas",NA,95,0
2020-04-22,"Unknown","Arkansas",NA,113,0
2020-04-23,"Unknown","Arkansas",NA,127,0
2020-04-24,"Unknown","Arkansas",NA,182,0
2020-04-25,"Unknown","Arkansas",NA,202,0
2020-04-26,"Unknown","Arkansas",NA,216,0
2020-04-27,"Unknown","Arkansas",NA,203,0
2020-04-28,"Unknown","Arkansas",NA,220,0
2020-04-29,"Unknown","Arkansas",NA,167,0
2020-04-30,"Unknown","Arkansas",NA,168,0
2020-05-01,"Unknown","Arkansas",NA,160,0
2020-05-02,"Unknown","Arkansas",NA,178,0
2020-05-03,"Unknown","Arkansas",NA,174,0
2020-05-04,"Unknown","Arkansas",NA,163,0
2020-05-05,"Unknown","Arkansas",NA,163,0
2020-05-06,"Unknown","Arkansas",NA,145,0
2020-05-07,"Unknown","Arkansas",NA,153,0
2020-05-08,"Unknown","Arkansas",NA,154,0
2020-05-09,"Unknown","Arkansas",NA,154,0
2020-05-10,"Unknown","Arkansas",NA,127,0
2020-05-11,"Unknown","Arkansas",NA,131,0
2020-03-22,"Unknown","Colorado",NA,1,0
2020-03-23,"Unknown","Colorado",NA,5,0
2020-03-24,"Unknown","Colorado",NA,18,2
2020-03-25,"Unknown","Colorado",NA,18,0
2020-03-26,"Unknown","Colorado",NA,102,0
2020-03-27,"Unknown","Colorado",NA,136,0
2020-03-28,"Unknown","Colorado",NA,167,0
2020-03-29,"Unknown","Colorado",NA,186,0
2020-03-30,"Unknown","Colorado",NA,160,0
2020-03-31,"Unknown","Colorado",NA,129,0
2020-04-01,"Unknown","Colorado",NA,139,0
2020-04-02,"Unknown","Colorado",NA,144,0
2020-04-03,"Unknown","Colorado",NA,158,0
2020-04-04,"Unknown","Colorado",NA,211,0
2020-04-05,"Unknown","Colorado",NA,258,0
2020-04-06,"Unknown","Colorado",NA,276,0
2020-04-07,"Unknown","Colorado",NA,249,0
2020-04-08,"Unknown","Colorado",NA,238,0
2020-04-09,"Unknown","Colorado",NA,233,0
2020-04-10,"Unknown","Colorado",NA,145,1
2020-04-11,"Unknown","Colorado",NA,175,0
2020-04-12,"Unknown","Colorado",NA,156,0
2020-04-13,"Unknown","Colorado",NA,145,0
2020-04-14,"Unknown","Colorado",NA,110,0
2020-04-15,"Unknown","Colorado",NA,111,1
2020-04-16,"Unknown","Colorado",NA,96,1
2020-04-17,"Unknown","Colorado",NA,78,1
2020-04-18,"Unknown","Colorado",NA,80,1
2020-04-19,"Unknown","Colorado",NA,114,1
2020-04-20,"Unknown","Colorado",NA,126,1
2020-04-21,"Unknown","Colorado",NA,105,1
2020-04-22,"Unknown","Colorado",NA,95,0
2020-04-23,"Unknown","Colorado",NA,108,0
2020-04-24,"Unknown","Colorado",NA,103,0
2020-04-25,"Unknown","Colorado",NA,131,2
2020-04-26,"Unknown","Colorado",NA,172,0
2020-04-27,"Unknown","Colorado",NA,101,2
2020-04-28,"Unknown","Colorado",NA,88,1
2020-04-29,"Unknown","Colorado",NA,67,1
2020-04-30,"Unknown","Colorado",NA,81,1
2020-05-01,"Unknown","Colorado",NA,94,0
2020-05-02,"Unknown","Colorado",NA,119,0
2020-05-03,"Unknown","Colorado",NA,134,0
2020-05-04,"Unknown","Colorado",NA,130,0
2020-05-05,"Unknown","Colorado",NA,81,1
2020-05-06,"Unknown","Colorado",NA,54,1
2020-05-07,"Unknown","Colorado",NA,46,1
2020-05-08,"Unknown","Colorado",NA,32,1
2020-05-09,"Unknown","Colorado",NA,71,1
2020-05-10,"Unknown","Colorado",NA,114,1
2020-05-11,"Unknown","Colorado",NA,67,2
2020-04-10,"Unknown","Delaware",NA,9,0
2020-04-11,"Unknown","Delaware",NA,13,0
2020-04-13,"Unknown","Delaware",NA,3,0
2020-04-14,"Unknown","Delaware",NA,11,0
2020-04-15,"Unknown","Delaware",NA,17,0
2020-04-16,"Unknown","Delaware",NA,22,0
2020-04-17,"Unknown","Delaware",NA,28,0
2020-04-18,"Unknown","Delaware",NA,30,0
2020-04-19,"Unknown","Delaware",NA,30,0
2020-04-20,"Unknown","Delaware",NA,31,0
2020-04-21,"Unknown","Delaware",NA,30,0
2020-04-22,"Unknown","Delaware",NA,28,0
2020-04-23,"Unknown","Delaware",NA,3,0
2020-04-24,"Unknown","Delaware",NA,4,0
2020-04-25,"Unknown","Delaware",NA,3,0
2020-04-26,"Unknown","Delaware",NA,9,0
2020-04-27,"Unknown","Delaware",NA,11,0
2020-04-28,"Unknown","Delaware",NA,32,0
2020-04-29,"Unknown","Delaware",NA,26,0
2020-04-30,"Unknown","Delaware",NA,25,0
2020-05-01,"Unknown","Delaware",NA,24,0
2020-05-02,"Unknown","Delaware",NA,22,0
2020-05-03,"Unknown","Delaware",NA,23,0
2020-05-04,"Unknown","Delaware",NA,24,0
2020-05-05,"Unknown","Delaware",NA,25,0
2020-05-06,"Unknown","Delaware",NA,36,0
2020-05-07,"Unknown","Delaware",NA,30,0
2020-05-08,"Unknown","Delaware",NA,28,0
2020-05-09,"Unknown","Delaware",NA,27,0
2020-05-10,"Unknown","Delaware",NA,41,0
2020-05-11,"Unknown","Delaware",NA,40,0
2020-03-23,"Unknown","Illinois",NA,58,0
2020-03-24,"Unknown","Illinois",NA,58,0
2020-03-25,"Unknown","Illinois",NA,58,0
2020-03-26,"Unknown","Illinois",NA,58,0
2020-03-27,"Unknown","Illinois",NA,58,0
2020-03-28,"Unknown","Illinois",NA,58,0
2020-03-29,"Unknown","Illinois",NA,58,0
2020-03-30,"Unknown","Illinois",NA,58,0
2020-03-31,"Unknown","Illinois",NA,58,0
2020-04-01,"Unknown","Illinois",NA,58,0
2020-04-02,"Unknown","Illinois",NA,28,0
2020-04-03,"Unknown","Illinois",NA,40,0
2020-04-04,"Unknown","Illinois",NA,16,0
2020-04-05,"Unknown","Illinois",NA,48,0
2020-04-06,"Unknown","Illinois",NA,62,0
2020-04-07,"Unknown","Illinois",NA,34,0
2020-04-08,"Unknown","Illinois",NA,61,0
2020-04-09,"Unknown","Illinois",NA,68,1
2020-04-10,"Unknown","Illinois",NA,81,1
2020-04-11,"Unknown","Illinois",NA,85,0
2020-04-12,"Unknown","Illinois",NA,94,0
2020-04-13,"Unknown","Illinois",NA,65,0
2020-04-14,"Unknown","Illinois",NA,43,0
2020-04-15,"Unknown","Illinois",NA,45,0
2020-04-16,"Unknown","Illinois",NA,55,0
2020-04-17,"Unknown","Illinois",NA,71,0
2020-04-18,"Unknown","Illinois",NA,83,0
2020-04-19,"Unknown","Illinois",NA,114,0
2020-04-20,"Unknown","Illinois",NA,129,0
2020-04-21,"Unknown","Illinois",NA,191,0
2020-04-22,"Unknown","Illinois",NA,191,0
2020-04-23,"Unknown","Illinois",NA,191,0
2020-04-24,"Unknown","Illinois",NA,218,0
2020-04-25,"Unknown","Illinois",NA,274,0
2020-04-26,"Unknown","Illinois",NA,308,0
2020-04-27,"Unknown","Illinois",NA,338,0
2020-04-28,"Unknown","Illinois",NA,335,0
2020-04-29,"Unknown","Illinois",NA,354,0
2020-04-30,"Unknown","Illinois",NA,378,0
2020-05-01,"Unknown","Illinois",NA,363,0
2020-05-02,"Unknown","Illinois",NA,278,0
2020-05-03,"Unknown","Illinois",NA,257,0
2020-05-04,"Unknown","Illinois",NA,277,0
2020-05-05,"Unknown","Illinois",NA,236,0
2020-05-06,"Unknown","Illinois",NA,105,0
2020-05-07,"Unknown","Illinois",NA,102,0
2020-05-08,"Unknown","Illinois",NA,48,0
2020-05-09,"Unknown","Illinois",NA,73,0
2020-05-10,"Unknown","Illinois",NA,84,0
2020-03-19,"Unknown","Kentucky",NA,1,0
2020-03-20,"Unknown","Kentucky",NA,1,0
2020-03-21,"Unknown","Kentucky",NA,5,0
2020-03-22,"Unknown","Kentucky",NA,6,0
2020-03-23,"Unknown","Kentucky",NA,9,0
2020-03-24,"Unknown","Kentucky",NA,18,0
2020-03-25,"Unknown","Kentucky",NA,36,0
2020-03-26,"Unknown","Kentucky",NA,42,0
2020-03-27,"Unknown","Kentucky",NA,45,0
2020-03-28,"Unknown","Kentucky",NA,60,0
2020-03-29,"Unknown","Kentucky",NA,61,0
2020-03-30,"Unknown","Kentucky",NA,59,0
2020-03-31,"Unknown","Kentucky",NA,9,0
2020-04-01,"Unknown","Kentucky",NA,9,0
2020-04-03,"Unknown","Kentucky",NA,15,0
2020-04-04,"Unknown","Kentucky",NA,77,3
2020-04-05,"Unknown","Kentucky",NA,9,7
2020-04-06,"Unknown","Kentucky",NA,0,7
2020-04-08,"Unknown","Kentucky",NA,0,7
2020-04-09,"Unknown","Kentucky",NA,0,7
2020-04-12,"Unknown","Kentucky",NA,24,0
2020-04-13,"Unknown","Kentucky",NA,23,0
2020-04-14,"Unknown","Kentucky",NA,15,0
2020-04-15,"Unknown","Kentucky",NA,77,1
2020-04-16,"Unknown","Kentucky",NA,76,1
2020-04-17,"Unknown","Kentucky",NA,25,0
2020-04-18,"Unknown","Kentucky",NA,35,0
2020-04-19,"Unknown","Kentucky",NA,38,0
2020-04-20,"Unknown","Kentucky",NA,35,0
2020-04-22,"Unknown","Kentucky",NA,70,0
2020-04-24,"Unknown","Kentucky",NA,19,0
2020-04-25,"Unknown","Kentucky",NA,35,5
2020-04-26,"Unknown","Kentucky",NA,13,0
2020-04-27,"Unknown","Kentucky",NA,11,0
2020-04-28,"Unknown","Kentucky",NA,28,0
2020-04-29,"Unknown","Kentucky",NA,31,0
2020-04-30,"Unknown","Kentucky",NA,31,0
2020-05-01,"Unknown","Kentucky",NA,38,0
2020-05-05,"Unknown","Kentucky",NA,21,0
2020-05-06,"Unknown","Kentucky",NA,0,1
2020-05-07,"Unknown","Kentucky",NA,3,1
2020-04-15,"Unknown","Maryland",NA,14,99
2020-04-16,"Unknown","Maryland",NA,13,104
2020-04-17,"Unknown","Maryland",NA,11,99
2020-04-18,"Unknown","Maryland",NA,11,107
2020-04-19,"Unknown","Maryland",NA,10,79
2020-04-20,"Unknown","Maryland",NA,10,87
2020-04-21,"Unknown","Maryland",NA,12,113
2020-04-22,"Unknown","Maryland",NA,8,102
2020-04-23,"Unknown","Maryland",NA,5,102
2020-04-24,"Unknown","Maryland",NA,9,101
2020-04-25,"Unknown","Maryland",NA,9,113
2020-04-26,"Unknown","Maryland",NA,13,134
2020-04-27,"Unknown","Maryland",NA,16,87
2020-04-28,"Unknown","Maryland",NA,13,106
2020-04-29,"Unknown","Maryland",NA,13,79
2020-04-30,"Unknown","Maryland",NA,10,75
2020-05-01,"Unknown","Maryland",NA,9,100
2020-05-02,"Unknown","Maryland",NA,8,72
2020-05-03,"Unknown","Maryland",NA,10,56
2020-05-04,"Unknown","Maryland",NA,10,65
2020-05-05,"Unknown","Maryland",NA,7,78
2020-05-06,"Unknown","Maryland",NA,6,78
2020-05-07,"Unknown","Maryland",NA,8,95
2020-05-08,"Unknown","Maryland",NA,10,99
2020-05-09,"Unknown","Maryland",NA,7,101
2020-05-10,"Unknown","Maryland",NA,8,91
2020-05-11,"Unknown","Maryland",NA,10,106
2020-03-26,"Unknown","Michigan",NA,13,0
2020-03-27,"Unknown","Michigan",NA,23,0
2020-03-28,"Unknown","Michigan",NA,47,0
2020-03-29,"Unknown","Michigan",NA,77,0
2020-03-30,"Unknown","Michigan",NA,78,0
2020-03-31,"Unknown","Michigan",NA,93,0
2020-04-01,"Unknown","Michigan",NA,161,2
2020-04-02,"Unknown","Michigan",NA,182,0
2020-04-03,"Unknown","Michigan",NA,215,1
2020-04-04,"Unknown","Michigan",NA,333,1
2020-04-05,"Unknown","Michigan",NA,306,0
2020-04-06,"Unknown","Michigan",NA,367,1
2020-04-07,"Unknown","Michigan",NA,405,0
2020-04-08,"Unknown","Michigan",NA,363,3
2020-04-09,"Unknown","Michigan",NA,368,5
2020-04-10,"Unknown","Michigan",NA,433,7
2020-04-11,"Unknown","Michigan",NA,474,15
2020-04-12,"Unknown","Michigan",NA,480,20
2020-04-13,"Unknown","Michigan",NA,469,12
2020-04-14,"Unknown","Michigan",NA,543,13
2020-04-15,"Unknown","Michigan",NA,584,17
2020-04-16,"Unknown","Michigan",NA,601,16
2020-04-17,"Unknown","Michigan",NA,604,19
2020-04-18,"Unknown","Michigan",NA,643,22
2020-04-19,"Unknown","Michigan",NA,636,21
2020-04-20,"Unknown","Michigan",NA,644,23
2020-04-21,"Unknown","Michigan",NA,698,22
2020-04-22,"Unknown","Michigan",NA,715,25
2020-04-23,"Unknown","Michigan",NA,829,28
2020-04-24,"Unknown","Michigan",NA,1050,29
2020-04-25,"Unknown","Michigan",NA,1102,33
2020-04-26,"Unknown","Michigan",NA,1115,34
2020-04-27,"Unknown","Michigan",NA,1134,39
2020-04-28,"Unknown","Michigan",NA,1167,41
2020-04-29,"Unknown","Michigan",NA,1350,42
2020-04-30,"Unknown","Michigan",NA,1542,44
2020-05-01,"Unknown","Michigan",NA,1666,45
2020-05-02,"Unknown","Michigan",NA,1934,44
2020-05-03,"Unknown","Michigan",NA,1949,44
2020-05-04,"Unknown","Michigan",NA,1976,48
2020-05-05,"Unknown","Michigan",NA,2009,51
2020-05-06,"Unknown","Michigan",NA,2041,50
2020-05-07,"Unknown","Michigan",NA,2172,53
2020-05-08,"Unknown","Michigan",NA,2304,53
2020-05-09,"Unknown","Michigan",NA,2258,53
2020-05-10,"Unknown","Michigan",NA,2265,55
2020-05-11,"Unknown","Michigan",NA,2263,58
2020-03-20,"Unknown","Missouri",NA,1,0
2020-03-21,"Unknown","Missouri",NA,1,0
2020-03-22,"Unknown","Missouri",NA,1,0
2020-03-23,"Unknown","Missouri",NA,1,0
2020-03-24,"Unknown","Missouri",NA,72,0
2020-03-25,"Unknown","Missouri",NA,4,0
2020-03-26,"Unknown","Missouri",NA,10,0
2020-03-27,"Unknown","Missouri",NA,4,0
2020-03-28,"Unknown","Missouri",NA,5,0
2020-03-29,"Unknown","Missouri",NA,8,0
2020-03-30,"Unknown","Missouri",NA,12,0
2020-03-31,"Unknown","Missouri",NA,1,0
2020-04-01,"Unknown","Missouri",NA,2,0
2020-04-02,"Unknown","Missouri",NA,3,0
2020-04-03,"Unknown","Missouri",NA,3,0
2020-04-04,"Unknown","Missouri",NA,3,0
2020-04-06,"Unknown","Missouri",NA,2,0
2020-04-07,"Unknown","Missouri",NA,2,0
2020-04-08,"Unknown","Missouri",NA,1,0
2020-04-09,"Unknown","Missouri",NA,1,0
2020-04-10,"Unknown","Missouri",NA,1,0
2020-04-11,"Unknown","Missouri",NA,1,0
2020-04-12,"Unknown","Missouri",NA,1,0
2020-04-13,"Unknown","Missouri",NA,1,0
2020-04-14,"Unknown","Missouri",NA,1,0
2020-04-15,"Unknown","Missouri",NA,1,0
2020-04-16,"Unknown","Missouri",NA,2,0
2020-04-17,"Unknown","Missouri",NA,4,0
2020-04-18,"Unknown","Missouri",NA,2,0
2020-04-19,"Unknown","Missouri",NA,1,0
2020-04-20,"Unknown","Missouri",NA,1,0
2020-04-22,"Unknown","Missouri",NA,1,1
2020-04-23,"Unknown","Missouri",NA,1,0
2020-04-24,"Unknown","Missouri",NA,2,0
2020-04-25,"Unknown","Missouri",NA,2,0
2020-05-02,"Unknown","Missouri",NA,3,0
2020-03-29,"Unknown","Nebraska",NA,2,0
2020-03-30,"Unknown","Nebraska",NA,2,0
2020-03-31,"Unknown","Nebraska",NA,2,0
2020-04-01,"Unknown","Nebraska",NA,3,0
2020-04-02,"Unknown","Nebraska",NA,1,0
2020-04-13,"Unknown","Nebraska",NA,1,0
2020-04-19,"Unknown","Nebraska",NA,7,0
2020-04-20,"Unknown","Nebraska",NA,10,0
2020-04-21,"Unknown","Nebraska",NA,6,0
2020-04-22,"Unknown","Nebraska",NA,6,0
2020-04-23,"Unknown","Nebraska",NA,6,1
2020-05-01,"Unknown","Nebraska",NA,26,1
2020-05-04,"Unknown","Nebraska",NA,0,1
2020-05-07,"Unknown","Nebraska",NA,37,2
2020-05-08,"Unknown","Nebraska",NA,3,0
2020-05-09,"Unknown","Nebraska",NA,21,2
2020-05-10,"Unknown","Nebraska",NA,0,2
2020-04-03,"Unknown","New York",NA,37,608
2020-04-04,"Unknown","New York",NA,0,309
2020-04-05,"Unknown","New York",NA,0,678
2020-04-06,"Unknown","New York",NA,2091,728
2020-04-17,"Unknown","New York",NA,0,630
2020-04-18,"Unknown","New York",NA,0,1170
2020-05-06,"Unknown","New York",NA,0,236
2020-04-03,"Unknown","Virginia",NA,0,11
2020-04-04,"Unknown","Virginia",NA,18,17
2020-04-05,"Unknown","Virginia",NA,18,17
2020-04-06,"Unknown","Virginia",NA,0,18
2020-04-07,"Unknown","Virginia",NA,0,26
2020-04-09,"Unknown","Virginia",NA,0,40
2020-04-10,"Unknown","Virginia",NA,0,52
2020-04-11,"Unknown","Virginia",NA,0,58
2020-04-12,"Unknown","Virginia",NA,0,68
2020-04-13,"Unknown","Virginia",NA,2,49
2020-04-14,"Unknown","Virginia",NA,0,32
2020-04-15,"Unknown","Virginia",NA,0,59
2020-04-16,"Unknown","Virginia",NA,0,71
2020-04-17,"Unknown","Virginia",NA,0,94
2020-04-18,"Unknown","Virginia",NA,1,114
2020-04-19,"Unknown","Virginia",NA,2,89
2020-04-20,"Unknown","Virginia",NA,2,90
2020-04-28,"Unknown","Virginia",NA,2,0
2020-04-29,"Unknown","Virginia",NA,2,0
2020-04-30,"Unknown","Virginia",NA,2,0
2020-05-01,"Unknown","Virginia",NA,2,0
2020-05-02,"Unknown","Virginia",NA,2,0
2020-05-03,"Unknown","Virginia",NA,2,0
2020-05-04,"Unknown","Virginia",NA,2,0
2020-05-05,"Unknown","Virginia",NA,2,0
2020-05-06,"Unknown","Virginia",NA,2,0
2020-05-07,"Unknown","Virginia",NA,2,0
2020-05-08,"Unknown","Virginia",NA,2,0
2020-05-09,"Unknown","Virginia",NA,2,0
2020-05-10,"Unknown","Virginia",NA,2,0
2020-05-11,"Unknown","Virginia",NA,2,0
2020-03-18,"Unknown","Louisiana",NA,2,0
2020-03-19,"Unknown","Louisiana",NA,3,0
2020-03-20,"Unknown","Louisiana",NA,5,0
2020-03-21,"Unknown","Louisiana",NA,9,0
2020-03-22,"Unknown","Louisiana",NA,11,0
2020-03-23,"Unknown","Louisiana",NA,12,0
2020-03-24,"Unknown","Louisiana",NA,12,1
2020-03-25,"Unknown","Louisiana",NA,12,1
2020-03-26,"Unknown","Louisiana",NA,13,1
2020-03-27,"Unknown","Louisiana",NA,16,1
2020-03-28,"Unknown","Louisiana",NA,12,2
2020-03-29,"Unknown","Louisiana",NA,12,1
2020-03-30,"Unknown","Louisiana",NA,14,1
2020-03-31,"Unknown","Louisiana",NA,22,4
2020-04-01,"Unknown","Louisiana",NA,28,4
2020-04-02,"Unknown","Louisiana",NA,38,1
2020-04-03,"Unknown","Louisiana",NA,40,4
2020-04-04,"Unknown","Louisiana",NA,31,0
2020-04-05,"Unknown","Louisiana",NA,31,4
2020-04-06,"Unknown","Louisiana",NA,48,3
2020-04-07,"Unknown","Louisiana",NA,49,2
2020-04-08,"Unknown","Louisiana",NA,49,2
2020-04-09,"Unknown","Louisiana",NA,51,2
2020-04-10,"Unknown","Louisiana",NA,54,2
2020-04-11,"Unknown","Louisiana",NA,54,3
2020-04-12,"Unknown","Louisiana",NA,54,3
2020-04-13,"Unknown","Louisiana",NA,56,0
2020-04-14,"Unknown","Louisiana",NA,56,0
2020-04-15,"Unknown","Louisiana",NA,56,1
2020-04-16,"Unknown","Louisiana",NA,56,1
2020-04-17,"Unknown","Louisiana",NA,56,1
2020-04-18,"Unknown","Louisiana",NA,57,1
2020-04-19,"Unknown","Louisiana",NA,58,1
2020-04-20,"Unknown","Louisiana",NA,59,1
2020-04-21,"Unknown","Louisiana",NA,59,2
2020-04-22,"Unknown","Louisiana",NA,60,1
2020-04-23,"Unknown","Louisiana",NA,62,0
2020-04-24,"Unknown","Louisiana",NA,63,0
2020-04-25,"Unknown","Louisiana",NA,63,0
2020-04-26,"Unknown","Louisiana",NA,64,0
2020-04-27,"Unknown","Louisiana",NA,64,0
2020-04-28,"Unknown","Louisiana",NA,61,0
2020-04-29,"Unknown","Louisiana",NA,61,0
2020-04-30,"Unknown","Louisiana",NA,61,0
2020-05-01,"Unknown","Louisiana",NA,63,0
2020-05-02,"Unknown","Louisiana",NA,63,0
2020-05-03,"Unknown","Louisiana",NA,63,0
2020-05-04,"Unknown","Louisiana",NA,63,0
2020-05-05,"Unknown","Louisiana",NA,63,0
2020-05-06,"Unknown","Louisiana",NA,63,1
2020-05-07,"Unknown","Louisiana",NA,63,1
2020-05-08,"Unknown","Louisiana",NA,63,1
2020-05-09,"Unknown","Louisiana",NA,64,1
2020-05-10,"Unknown","Louisiana",NA,64,1
2020-05-11,"Unknown","Louisiana",NA,64,2
2020-03-21,"Unknown","Minnesota",NA,1,0
2020-03-22,"Unknown","Minnesota",NA,1,0
2020-03-23,"Unknown","Minnesota",NA,1,0
2020-03-24,"Unknown","Minnesota",NA,1,0
2020-03-25,"Unknown","Minnesota",NA,1,0
2020-03-26,"Unknown","Minnesota",NA,1,1
2020-03-27,"Unknown","Minnesota",NA,1,1
2020-03-28,"Unknown","Minnesota",NA,1,0
2020-03-29,"Unknown","Minnesota",NA,1,0
2020-03-30,"Unknown","Minnesota",NA,1,0
2020-03-31,"Unknown","Minnesota",NA,1,0
2020-04-01,"Unknown","Minnesota",NA,1,0
2020-04-03,"Unknown","Minnesota",NA,0,3
2020-04-04,"Unknown","Minnesota",NA,2,3
2020-04-05,"Unknown","Minnesota",NA,0,4
2020-04-11,"Unknown","Minnesota",NA,3,0
2020-04-12,"Unknown","Minnesota",NA,5,0
2020-04-13,"Unknown","Minnesota",NA,34,0
2020-04-14,"Unknown","Minnesota",NA,6,0
2020-04-15,"Unknown","Minnesota",NA,5,0
2020-04-16,"Unknown","Minnesota",NA,5,0
2020-04-17,"Unknown","Minnesota",NA,1,0
2020-04-18,"Unknown","Minnesota",NA,4,0
2020-04-19,"Unknown","Minnesota",NA,4,0
2020-04-20,"Unknown","Minnesota",NA,4,0
2020-04-21,"Unknown","Minnesota",NA,4,0
2020-04-22,"Unknown","Minnesota",NA,4,0
2020-04-23,"Unknown","Minnesota",NA,4,0
2020-04-24,"Unknown","Minnesota",NA,6,0
2020-04-25,"Unknown","Minnesota",NA,5,0
2020-04-26,"Unknown","Minnesota",NA,7,0
2020-04-27,"Unknown","Minnesota",NA,5,0
2020-04-28,"Unknown","Minnesota",NA,6,0
2020-04-29,"Unknown","Minnesota",NA,7,0
2020-04-30,"Unknown","Minnesota",NA,9,0
2020-05-01,"Unknown","Minnesota",NA,13,1
2020-05-02,"Unknown","Minnesota",NA,14,1
2020-05-03,"Unknown","Minnesota",NA,17,1
2020-05-04,"Unknown","Minnesota",NA,16,1
2020-05-05,"Unknown","Minnesota",NA,20,1
2020-05-06,"Unknown","Minnesota",NA,9,0
2020-05-07,"Unknown","Minnesota",NA,18,0
2020-05-08,"Unknown","Minnesota",NA,30,0
2020-05-09,"Unknown","Minnesota",NA,16,0
2020-05-10,"Unknown","Minnesota",NA,17,0
2020-05-11,"Unknown","Minnesota",NA,25,0
2020-03-19,"Unknown","Tennessee",NA,2,0
2020-03-20,"Unknown","Tennessee",NA,2,0
2020-03-21,"Unknown","Tennessee",NA,8,0
2020-03-22,"Unknown","Tennessee",NA,28,0
2020-03-23,"Unknown","Tennessee",NA,109,0
2020-03-24,"Unknown","Tennessee",NA,109,0
2020-03-25,"Unknown","Tennessee",NA,109,1
2020-03-26,"Unknown","Tennessee",NA,112,1
2020-03-27,"Unknown","Tennessee",NA,172,4
2020-03-28,"Unknown","Tennessee",NA,161,4
2020-03-29,"Unknown","Tennessee",NA,190,4
2020-03-30,"Unknown","Tennessee",NA,101,9
2020-03-31,"Unknown","Tennessee",NA,109,9
2020-04-01,"Unknown","Tennessee",NA,442,17
2020-04-02,"Unknown","Tennessee",NA,103,0
2020-04-03,"Unknown","Tennessee",NA,54,0
2020-04-04,"Unknown","Tennessee",NA,63,0
2020-04-05,"Unknown","Tennessee",NA,81,0
2020-04-06,"Unknown","Tennessee",NA,69,2
2020-04-09,"Unknown","Tennessee",NA,0,8
2020-04-10,"Unknown","Tennessee",NA,22,0
2020-05-07,"Unknown","Tennessee",NA,77,0
2020-05-08,"Unknown","Tennessee",NA,71,0
2020-05-09,"Unknown","Tennessee",NA,71,0
2020-05-10,"Unknown","Tennessee",NA,75,0
2020-05-11,"Unknown","Tennessee",NA,78,0
2020-03-22,"Unknown","California",NA,1,0
2020-03-23,"Unknown","California",NA,1,0
2020-03-24,"Unknown","California",NA,1,0
2020-03-25,"Unknown","California",NA,1,0
2020-03-26,"Unknown","California",NA,1,0
2020-03-27,"Unknown","California",NA,1,0
2020-03-28,"Unknown","California",NA,1,0
2020-03-29,"Unknown","California",NA,1,0
2020-03-30,"Unknown","California",NA,1,0
2020-03-31,"Unknown","California",NA,1,0
2020-04-01,"Unknown","California",NA,1,0
2020-04-02,"Unknown","California",NA,0,1
2020-04-23,"Unknown","California",NA,3,0
2020-04-27,"Unknown","California",NA,3,0
2020-05-07,"Unknown","California",NA,2,0
2020-05-08,"Unknown","California",NA,2,0
2020-05-09,"Unknown","California",NA,2,0
2020-03-12,"Unknown","New Jersey",NA,1,0
2020-03-13,"Unknown","New Jersey",NA,1,0
2020-03-14,"Unknown","New Jersey",NA,1,0
2020-03-15,"Unknown","New Jersey",NA,1,0
2020-03-16,"Unknown","New Jersey",NA,1,0
2020-03-17,"Unknown","New Jersey",NA,1,0
2020-03-18,"Unknown","New Jersey",NA,1,0
2020-03-19,"Unknown","New Jersey",NA,1,0
2020-03-20,"Unknown","New Jersey",NA,3,0
2020-03-21,"Unknown","New Jersey",NA,151,0
2020-03-22,"Unknown","New Jersey",NA,221,0
2020-03-23,"Unknown","New Jersey",NA,416,0
2020-03-24,"Unknown","New Jersey",NA,645,7
